region,year,week,case_c,pop_total,case_per_capita(‰),AMB_TEMP,NO,NO2,NOx,O3,PM10,PM25,RH,SO2
宜花東,2019,48,90,54290,1.66,20.77,13.87,49.59,62.26,216.33,150.57,64.25,75.66,9.86
宜花東,2019,49,88,53901,1.63,17.26,14.88,52.0,66.57,219.76,135.49,60.98,73.94,9.61
宜花東,2019,50,130,57714,2.25,20.52,15.73,56.45,71.48,220.3,193.53,96.67,71.91,10.79
宜花東,2019,51,104,54265,1.92,21.54,18.78,57.28,76.28,159.05,119.44,59.05,80.4,10.95
宜花東,2019,52,112,59715,1.88,19.93,19.15,59.85,78.82,173.52,129.08,62.53,80.31,10.47
雲嘉南,2016,1,7,25509,0.27,20.5,35.47,119.05,153.79,144.34,485.63,265.98,84.37,20.85
雲嘉南,2016,2,363,175906,2.06,18.04,17.81,109.71,126.89,184.92,386.85,210.34,80.43,20.95
雲嘉南,2016,3,331,175473,1.89,17.83,27.21,134.38,161.61,153.27,417.0,248.1,80.47,22.09
雲嘉南,2016,4,338,164798,2.05,13.87,22.1,105.26,127.47,181.36,349.34,178.04,74.21,20.92
雲嘉南,2016,5,313,172682,1.81,16.76,21.08,107.41,128.08,164.13,289.2,140.78,83.32,14.43
雲嘉南,2016,6,493,179332,2.75,15.57,13.68,95.77,108.99,283.87,554.93,320.04,65.43,21.34
雲嘉南,2016,7,123,142057,0.87,18.66,26.04,114.12,139.95,141.21,354.57,181.14,74.81,21.06
雲嘉南,2016,8,418,182827,2.29,17.71,17.71,119.12,136.5,209.53,587.74,292.64,74.38,23.09
雲嘉南,2016,9,460,185832,2.48,18.21,18.66,116.16,134.04,245.86,580.22,282.78,71.86,23.43
雲嘉南,2016,10,437,172974,2.53,21.44,21.53,113.97,135.32,179.92,443.23,263.62,75.7,25.42
雲嘉南,2016,11,379,173151,2.19,17.41,29.1,138.01,166.75,154.09,372.67,225.25,84.86,21.32
雲嘉南,2016,12,391,175291,2.23,20.57,20.94,112.4,133.14,169.27,471.12,267.76,85.44,17.67
雲嘉南,2016,13,331,165422,2.0,18.34,13.71,112.52,126.28,317.87,538.36,322.06,67.93,22.6
雲嘉南,2016,14,386,171620,2.25,25.43,14.21,81.68,95.78,213.0,496.74,299.85,76.37,21.98
雲嘉南,2016,15,252,157605,1.6,24.87,13.95,80.06,93.83,203.24,348.95,194.64,80.52,20.42
雲嘉南,2016,16,379,179219,2.11,25.6,15.8,77.58,93.74,205.87,344.41,172.95,79.14,20.85
雲嘉南,2016,17,340,176710,1.92,27.17,14.2,69.16,83.57,180.41,307.34,151.95,76.81,20.92
雲嘉南,2016,18,301,163136,1.85,26.62,14.32,77.73,93.61,233.55,443.95,251.17,73.46,22.64
雲嘉南,2016,19,252,142078,1.77,28.61,14.2,68.44,82.91,176.44,278.78,125.39,74.57,21.11
雲嘉南,2016,20,341,165453,2.06,26.9,12.3,76.07,88.05,280.66,378.69,179.71,74.21,22.15
雲嘉南,2016,21,320,172349,1.86,27.62,13.76,72.11,85.59,206.45,340.55,170.41,80.5,20.98
雲嘉南,2016,22,296,169156,1.75,30.17,13.66,43.9,56.53,130.42,220.74,71.8,72.95,16.67
雲嘉南,2016,23,260,162680,1.6,28.98,13.14,47.69,59.91,165.8,208.38,75.52,77.49,14.73
雲嘉南,2016,24,190,135170,1.41,27.47,18.48,51.97,69.86,134.45,180.2,57.31,83.71,14.14
雲嘉南,2016,25,284,173663,1.64,29.86,16.84,52.99,69.89,137.97,226.77,81.19,74.92,20.16
雲嘉南,2016,26,231,161457,1.43,30.57,17.5,49.99,67.26,133.15,227.52,83.88,72.71,19.61
雲嘉南,2016,27,204,150701,1.35,29.93,15.39,52.62,68.52,164.42,240.98,93.48,74.51,20.05
雲嘉南,2016,28,219,158555,1.38,28.13,13.01,38.96,51.48,156.74,158.55,52.71,82.27,14.17
雲嘉南,2016,29,283,164777,1.72,29.99,15.21,42.72,58.0,125.17,217.2,84.7,74.41,15.74
雲嘉南,2016,30,248,161920,1.53,30.86,13.3,43.96,56.58,164.61,219.48,105.23,69.45,18.51
雲嘉南,2016,31,256,166906,1.53,29.87,13.66,54.72,67.08,213.48,248.52,117.2,76.4,18.77
雲嘉南,2016,32,210,159596,1.32,29.86,12.96,52.0,63.08,222.61,236.9,114.34,77.47,21.12
雲嘉南,2016,33,253,170217,1.49,28.27,14.49,56.84,70.76,167.82,195.07,79.2,81.87,16.84
雲嘉南,2016,34,212,146190,1.45,29.82,12.66,48.95,61.38,229.41,299.32,154.87,76.88,20.63
雲嘉南,2016,35,242,156585,1.55,29.2,9.37,62.69,71.12,346.09,389.43,225.74,73.59,21.24
雲嘉南,2016,36,229,150789,1.52,27.07,16.43,55.86,72.05,156.61,154.34,62.5,86.46,14.89
雲嘉南,2016,37,253,153107,1.65,28.23,16.89,51.77,69.57,158.86,213.41,84.75,79.4,20.01
雲嘉南,2016,38,184,138664,1.33,28.08,14.52,70.34,84.11,257.32,339.33,155.88,75.15,21.66
雲嘉南,2016,39,296,168579,1.76,27.97,12.95,60.92,73.7,237.54,355.21,154.78,79.64,20.74
雲嘉南,2016,40,205,148465,1.38,28.06,14.78,77.12,91.89,231.81,354.6,190.3,79.11,21.53
雲嘉南,2016,41,278,167338,1.66,26.18,16.09,76.85,92.56,163.9,267.21,110.84,83.75,17.68
雲嘉南,2016,42,272,157828,1.72,28.11,14.69,83.4,98.93,254.43,499.81,260.94,78.55,22.64
雲嘉南,2016,43,341,171705,1.99,28.78,15.59,70.38,86.49,186.91,342.34,163.84,77.2,23.32
雲嘉南,2016,44,284,168801,1.68,25.52,14.78,90.5,104.85,248.22,493.76,215.07,72.15,24.27
雲嘉南,2016,45,311,165678,1.88,24.47,15.34,98.2,114.16,239.18,438.88,210.53,72.97,21.43
雲嘉南,2016,46,298,167254,1.78,24.92,17.36,113.99,131.09,256.84,628.1,345.81,77.39,27.74
雲嘉南,2016,47,302,165114,1.83,24.42,24.73,113.48,138.26,173.88,456.04,242.19,79.65,23.63
雲嘉南,2016,48,337,174618,1.93,21.83,20.08,108.24,129.1,170.31,371.06,159.29,80.02,20.95
雲嘉南,2016,49,261,167152,1.56,22.08,18.68,116.43,134.99,193.66,525.64,248.78,76.79,24.33
雲嘉南,2016,50,301,169287,1.78,21.27,25.68,118.92,144.08,199.01,525.63,230.82,74.01,21.67
雲嘉南,2016,51,302,164911,1.83,20.78,22.04,125.83,149.2,197.04,550.46,298.11,74.88,23.61
雲嘉南,2016,52,338,176275,1.92,19.28,24.44,120.57,144.78,181.1,531.88,235.22,75.81,22.16
雲嘉南,2017,1,301,165205,1.82,21.13,25.28,105.08,130.29,201.26,603.88,322.14,82.6,21.35
雲嘉南,2017,2,324,164567,1.97,19.98,22.54,117.9,140.92,185.68,504.79,255.82,77.07,23.77
雲嘉南,2017,3,369,173495,2.13,18.46,20.89,105.2,126.61,181.5,440.51,191.43,75.01,22.33
雲嘉南,2017,4,344,174067,1.98,17.88,18.36,104.28,122.47,222.44,505.85,217.7,69.41,22.83
雲嘉南,2017,5,195,150885,1.29,19.36,15.07,79.77,94.96,208.21,487.92,198.51,75.23,20.31
雲嘉南,2017,6,395,182750,2.16,17.11,17.07,100.95,117.09,216.79,599.74,283.13,69.55,22.85
雲嘉南,2017,7,379,181920,2.08,18.37,22.01,107.29,128.83,245.2,557.03,274.38,68.54,20.94
雲嘉南,2017,8,365,170367,2.14,20.17,20.45,104.95,125.21,194.62,513.28,252.38,77.27,21.0
雲嘉南,2017,9,281,163185,1.72,18.57,14.08,105.05,118.98,266.23,546.32,266.32,68.07,24.52
雲嘉南,2017,10,346,173247,2.0,19.9,16.28,115.16,131.69,234.3,481.81,271.44,75.87,21.21
雲嘉南,2017,11,319,164493,1.94,21.41,15.25,104.72,120.33,250.24,490.02,258.13,74.22,21.52
雲嘉南,2017,12,301,162754,1.85,23.23,13.83,94.16,108.45,266.89,497.14,241.03,73.11,21.76
雲嘉南,2017,13,349,175354,1.99,21.34,14.0,103.75,115.18,300.22,549.06,272.92,68.18,21.28
雲嘉南,2017,14,228,142987,1.59,23.42,12.09,85.22,96.93,320.03,458.5,237.04,61.93,22.41
雲嘉南,2017,15,348,171378,2.03,24.65,15.9,92.3,108.78,183.19,354.0,182.29,77.54,21.44
雲嘉南,2017,16,324,169120,1.92,26.86,13.51,63.11,75.1,208.75,313.56,156.67,75.37,19.14
雲嘉南,2017,17,276,161603,1.71,23.52,13.77,93.98,106.12,306.95,447.82,234.9,73.66,22.8
雲嘉南,2017,18,298,161051,1.85,27.21,12.75,80.42,92.41,266.12,409.03,213.64,67.32,22.27
雲嘉南,2017,19,298,170192,1.75,28.69,13.39,66.03,78.33,219.4,393.25,171.45,71.03,22.21
雲嘉南,2017,20,260,158767,1.64,26.27,11.05,77.26,87.39,263.55,313.96,152.32,77.28,21.21
雲嘉南,2017,21,284,155136,1.83,27.79,12.93,70.79,82.18,240.71,315.31,139.34,74.59,21.47
雲嘉南,2017,22,201,147082,1.37,27.73,12.46,51.61,62.21,199.64,265.22,104.91,82.02,16.14
雲嘉南,2017,23,245,155156,1.58,29.39,14.72,55.17,70.18,163.55,251.14,101.33,76.76,20.28
雲嘉南,2017,24,272,159573,1.7,28.4,15.02,45.9,61.03,114.19,180.76,53.8,79.5,14.05
雲嘉南,2017,25,231,146855,1.57,29.24,16.46,48.53,65.34,103.44,176.91,65.52,74.98,16.66
雲嘉南,2017,26,271,159909,1.69,30.1,13.66,46.23,58.71,136.29,203.37,75.21,71.19,14.63
雲嘉南,2017,27,277,170878,1.62,29.17,15.93,50.44,66.41,139.02,188.22,66.44,75.74,18.08
雲嘉南,2017,28,283,168268,1.68,29.68,13.69,56.53,68.66,165.31,225.07,86.32,73.45,20.21
雲嘉南,2017,29,304,171792,1.77,29.46,12.43,61.07,72.38,226.58,305.16,144.36,74.03,20.74
雲嘉南,2017,30,283,154122,1.84,29.44,10.44,52.7,62.86,205.6,263.72,127.53,76.17,20.97
雲嘉南,2017,31,257,161004,1.6,28.44,12.61,44.05,55.71,157.47,204.36,73.71,81.77,14.0
雲嘉南,2017,32,260,151607,1.71,30.34,13.24,35.72,48.17,113.57,215.21,78.21,75.02,13.95
雲嘉南,2017,33,241,163333,1.48,30.61,13.97,43.83,57.31,128.87,187.32,79.6,70.65,15.57
雲嘉南,2017,34,219,156171,1.4,29.86,12.12,58.81,70.12,188.92,283.55,125.77,77.6,20.51
雲嘉南,2017,35,233,159872,1.46,29.14,12.81,60.68,71.91,202.5,296.48,144.26,80.53,20.43
雲嘉南,2017,36,238,159373,1.49,29.76,12.46,49.49,61.1,173.62,216.11,102.25,78.19,18.75
雲嘉南,2017,37,231,156879,1.47,29.96,13.94,64.31,77.64,223.36,326.46,138.99,72.87,20.79
雲嘉南,2017,38,246,150834,1.63,30.1,9.9,75.04,84.58,339.21,447.63,250.67,69.72,27.33
雲嘉南,2017,39,268,160212,1.67,30.11,12.9,62.04,74.11,204.12,291.48,141.82,76.36,20.8
雲嘉南,2017,40,297,172924,1.72,29.96,8.45,65.97,74.71,265.74,402.07,190.77,76.27,21.61
雲嘉南,2017,41,197,140404,1.4,28.97,13.72,75.5,89.09,217.67,414.45,160.56,78.05,20.97
雲嘉南,2017,42,310,168044,1.84,26.48,13.47,69.05,82.53,207.25,337.1,103.88,81.48,15.3
雲嘉南,2017,43,298,161845,1.84,23.71,11.39,96.09,107.32,328.69,540.6,212.81,67.98,21.57
雲嘉南,2017,44,309,169726,1.82,23.73,13.56,95.42,108.64,263.16,597.03,177.83,71.72,20.16
雲嘉南,2017,45,241,159215,1.51,24.76,12.73,97.1,110.04,215.73,552.59,223.51,81.32,20.91
雲嘉南,2017,46,300,166680,1.8,24.72,18.52,102.34,120.64,186.03,488.69,216.31,82.29,21.37
雲嘉南,2017,47,270,154372,1.75,21.64,13.48,99.85,113.13,189.78,468.59,147.18,75.79,20.91
雲嘉南,2017,48,264,161618,1.63,23.15,13.59,92.56,105.96,207.07,533.31,196.67,79.97,19.96
雲嘉南,2017,49,260,164914,1.58,18.73,16.12,110.52,126.49,189.66,497.11,202.36,76.2,20.04
雲嘉南,2017,50,327,163393,2.0,19.23,23.84,115.71,139.62,177.84,485.51,199.53,79.2,21.38
雲嘉南,2017,51,272,154074,1.77,17.45,15.16,103.73,118.95,211.33,512.96,193.8,71.42,20.51
雲嘉南,2017,52,358,169231,2.12,19.59,15.85,108.36,124.27,226.37,658.6,304.58,75.28,21.46
雲嘉南,2018,1,298,194864,1.53,19.03,22.5,110.81,133.14,157.94,456.94,212.28,84.15,19.62
雲嘉南,2018,2,368,197382,1.86,14.31,19.62,102.05,121.03,188.77,325.62,141.86,70.45,17.47
雲嘉南,2018,3,410,206006,1.99,20.13,19.76,115.99,135.84,185.76,565.62,296.34,81.24,20.95
雲嘉南,2018,4,363,194256,1.87,18.99,15.79,102.25,118.1,195.72,438.94,167.79,78.39,20.39
雲嘉南,2018,5,324,196970,1.64,14.1,16.92,97.91,115.36,177.87,311.67,163.74,80.1,14.38
雲嘉南,2018,6,374,202540,1.85,13.89,22.94,118.5,141.04,171.26,437.76,226.31,79.41,16.41
雲嘉南,2018,7,224,166575,1.34,19.38,13.05,98.76,111.65,241.62,618.83,263.98,71.76,20.37
雲嘉南,2018,8,320,192312,1.66,19.97,14.23,102.89,117.61,204.27,503.22,252.63,79.09,20.62
雲嘉南,2018,9,376,194865,1.93,22.4,21.2,104.04,125.65,201.03,587.8,291.43,77.99,21.58
雲嘉南,2018,10,358,199762,1.79,19.5,14.05,94.7,108.59,217.11,413.95,166.73,73.35,20.13
雲嘉南,2018,11,377,201828,1.87,21.99,14.52,102.6,117.14,265.51,507.94,273.79,73.36,21.99
雲嘉南,2018,12,384,202349,1.9,21.16,13.43,94.58,107.72,286.13,450.52,196.63,65.62,20.4
雲嘉南,2018,13,362,186883,1.94,23.54,10.3,81.86,92.76,290.3,556.3,265.3,72.51,18.57
雲嘉南,2018,14,266,178259,1.49,23.47,9.9,71.39,82.07,258.79,594.62,218.83,65.38,17.96
雲嘉南,2018,15,399,205536,1.94,26.03,13.42,73.36,86.57,211.13,357.12,127.59,70.66,20.45
雲嘉南,2018,16,341,191194,1.78,24.35,11.39,84.26,95.26,305.55,507.73,230.74,72.52,22.04
雲嘉南,2018,17,327,199083,1.64,26.58,12.18,77.08,88.1,284.72,462.23,217.73,73.09,24.15
雲嘉南,2018,18,280,188615,1.48,27.98,11.92,62.05,73.96,243.04,397.32,165.71,71.41,21.15
雲嘉南,2018,19,258,180527,1.43,26.87,13.25,71.36,84.08,221.13,357.92,134.05,76.34,21.29
雲嘉南,2018,20,310,197730,1.57,29.31,16.05,52.32,68.5,122.88,232.9,89.15,74.31,18.8
雲嘉南,2018,21,253,186418,1.36,29.79,13.01,55.04,67.26,185.03,298.31,133.46,70.95,20.53
雲嘉南,2018,22,258,177018,1.46,29.98,12.12,53.62,64.8,227.67,361.51,125.91,72.39,21.2
雲嘉南,2018,23,274,192659,1.42,30.2,11.29,55.65,66.55,225.65,319.45,120.93,73.45,21.29
雲嘉南,2018,24,263,192483,1.37,28.18,9.78,63.37,73.48,282.63,320.84,124.0,78.94,19.12
雲嘉南,2018,25,221,177855,1.24,27.36,16.63,48.74,65.78,121.6,197.85,57.48,85.01,14.23
雲嘉南,2018,26,253,178920,1.41,29.12,15.3,49.2,64.91,130.95,233.23,75.67,75.9,15.96
雲嘉南,2018,27,242,173160,1.4,27.97,15.74,48.72,64.54,130.07,188.63,55.77,81.9,14.47
雲嘉南,2018,28,247,178425,1.38,29.26,14.0,52.27,66.26,179.62,286.07,122.44,77.46,20.97
雲嘉南,2018,29,249,175342,1.42,29.75,11.36,46.33,57.19,214.19,278.7,124.15,76.89,18.51
雲嘉南,2018,30,208,168844,1.23,29.41,13.94,48.86,62.72,153.1,241.59,91.03,77.8,15.51
雲嘉南,2018,31,224,183965,1.22,30.02,14.14,41.54,55.28,152.81,205.52,74.22,75.63,14.75
雲嘉南,2018,32,237,178524,1.33,29.92,11.51,45.19,55.95,224.0,259.44,128.16,74.0,18.0
雲嘉南,2018,33,273,196087,1.39,28.45,13.3,49.43,62.62,167.77,178.04,61.35,81.53,15.99
雲嘉南,2018,34,207,172520,1.2,27.18,13.28,48.82,61.49,201.67,164.9,60.75,87.34,14.05
雲嘉南,2018,35,270,187154,1.44,26.43,20.54,48.04,68.15,122.33,164.65,63.4,85.14,14.09
雲嘉南,2018,36,325,194221,1.67,28.45,13.71,50.05,63.21,181.25,236.84,95.42,80.15,14.66
雲嘉南,2018,37,294,190492,1.54,28.62,14.53,68.09,82.27,214.92,353.81,154.41,80.38,21.53
雲嘉南,2018,38,250,184916,1.35,29.53,12.59,55.4,67.59,204.99,310.93,154.05,75.6,19.1
雲嘉南,2018,39,250,177971,1.4,27.51,7.18,62.5,70.0,298.74,434.47,133.84,70.45,18.65
雲嘉南,2018,40,323,186246,1.73,25.91,8.13,81.92,91.75,376.4,513.41,203.41,68.09,22.3
雲嘉南,2018,41,272,194946,1.4,25.6,13.22,84.38,96.4,263.23,392.79,176.77,77.09,21.75
雲嘉南,2018,42,290,189849,1.53,25.23,13.04,88.51,100.66,269.52,409.47,183.24,77.27,21.66
雲嘉南,2018,43,260,185812,1.4,24.88,13.21,85.88,98.5,295.42,567.61,233.9,73.27,25.81
雲嘉南,2018,44,274,189808,1.44,23.08,16.49,104.34,120.47,234.47,460.84,181.05,77.17,21.46
雲嘉南,2018,45,299,195293,1.53,25.18,17.47,91.03,108.27,229.36,583.87,307.42,82.21,21.35
雲嘉南,2018,46,257,187764,1.37,24.4,17.06,107.86,125.66,214.77,501.23,237.83,78.68,25.4
雲嘉南,2018,47,250,187385,1.33,22.95,14.92,96.17,111.34,214.68,428.18,167.85,76.81,21.34
雲嘉南,2018,48,273,184358,1.48,22.06,18.71,106.51,124.78,205.55,429.31,212.74,81.1,21.17
雲嘉南,2018,49,301,194605,1.55,23.29,21.29,101.58,122.5,180.01,450.4,170.25,76.46,21.32
雲嘉南,2018,50,302,183782,1.64,20.91,17.65,103.09,121.4,160.97,366.08,154.15,78.33,20.92
雲嘉南,2018,51,312,186155,1.68,20.89,19.17,118.97,137.26,218.13,573.36,258.66,71.8,21.0
雲嘉南,2018,52,350,196863,1.78,19.6,13.94,88.49,101.73,189.12,381.5,115.3,74.69,16.84
雲嘉南,2019,1,225,178324,1.26,20.57,20.94,106.76,128.25,157.64,383.72,167.85,81.38,19.44
雲嘉南,2019,2,314,175260,1.79,21.28,21.66,105.86,127.88,175.53,501.26,224.14,80.5,19.62
雲嘉南,2019,3,298,183911,1.62,18.52,13.37,99.99,112.55,211.83,522.92,266.47,81.39,16.43
雲嘉南,2019,4,327,193472,1.69,17.11,16.17,111.04,126.95,248.74,577.64,265.51,72.03,21.35
雲嘉南,2019,5,403,194443,2.07,20.54,18.17,109.0,126.44,223.66,536.95,266.55,74.58,20.76
雲嘉南,2019,6,52,100211,0.52,21.34,10.36,72.38,83.16,212.4,395.93,190.25,75.53,14.64
雲嘉南,2019,7,364,200133,1.82,21.98,13.88,91.89,105.76,208.38,393.07,180.41,76.85,19.88
雲嘉南,2019,8,392,203892,1.92,21.33,16.86,94.32,111.31,195.79,406.55,205.05,80.7,17.16
雲嘉南,2019,9,296,191025,1.55,22.03,12.07,82.26,94.29,252.86,460.84,239.16,78.29,16.34
雲嘉南,2019,10,329,187703,1.75,19.57,16.95,108.29,124.99,201.82,299.4,163.05,85.62,15.51
雲嘉南,2019,11,359,196931,1.82,21.83,14.53,99.44,113.83,295.07,485.32,254.46,73.32,20.71
雲嘉南,2019,12,346,201278,1.72,22.45,21.52,93.54,114.6,175.98,375.74,189.58,80.63,19.47
雲嘉南,2019,13,353,199847,1.77,23.62,12.3,75.38,87.24,259.38,353.24,165.36,77.41,20.27
雲嘉南,2019,14,231,183873,1.26,23.93,11.25,72.17,83.68,278.93,412.83,229.7,78.1,16.03
雲嘉南,2019,15,377,202105,1.87,25.32,13.21,70.21,83.14,228.2,338.97,160.33,76.26,19.84
雲嘉南,2019,16,309,191920,1.61,25.41,11.42,77.11,88.6,245.93,274.6,141.07,80.36,14.55
雲嘉南,2019,17,336,197393,1.7,27.74,13.51,57.51,70.0,197.13,279.82,134.94,75.75,14.6
雲嘉南,2019,18,225,177133,1.27,24.45,11.71,72.48,84.31,232.96,276.19,126.17,82.68,14.37
雲嘉南,2019,19,326,198443,1.64,25.09,12.82,76.83,89.14,242.26,330.68,172.57,82.62,17.76
雲嘉南,2019,20,321,191144,1.68,28.62,14.7,47.07,62.33,126.98,196.49,78.76,79.9,14.0
雲嘉南,2019,21,270,189068,1.43,26.85,10.68,71.41,82.4,289.87,378.29,185.9,77.85,21.15
雲嘉南,2019,22,270,185258,1.46,27.99,14.17,56.69,70.12,181.25,217.0,86.52,76.77,14.84
雲嘉南,2019,23,262,174271,1.5,29.29,18.13,47.23,65.05,112.38,155.28,61.7,75.75,14.0
雲嘉南,2019,24,314,186573,1.68,27.66,13.47,59.84,72.35,220.85,162.94,92.71,82.41,14.14
雲嘉南,2019,25,305,189975,1.61,29.58,16.11,45.33,61.46,114.97,137.98,51.93,75.06,13.33
雲嘉南,2019,26,260,177862,1.46,28.8,14.46,49.69,64.8,148.39,144.94,57.19,77.35,13.4
雲嘉南,2019,27,270,184047,1.47,28.66,15.86,41.1,56.78,131.14,128.46,51.77,79.66,13.97
雲嘉南,2019,28,270,192027,1.41,29.37,13.42,36.45,50.53,129.32,110.53,69.4,78.69,13.77
雲嘉南,2019,29,268,185977,1.44,29.15,13.27,47.18,59.88,173.15,157.9,91.5,80.15,13.94
雲嘉南,2019,30,244,181996,1.34,29.58,13.91,43.45,57.31,136.04,126.05,55.89,76.76,13.77
雲嘉南,2019,31,253,172876,1.46,29.08,12.33,50.34,62.85,197.1,190.25,100.45,79.46,14.24
雲嘉南,2019,32,253,180548,1.4,29.71,12.14,36.6,47.69,195.8,222.38,88.0,81.67,13.86
雲嘉南,2019,33,195,164508,1.19,27.42,11.71,42.08,53.88,186.66,103.36,49.57,87.67,12.76
雲嘉南,2019,34,230,176266,1.3,28.43,13.19,45.44,57.1,189.35,166.9,95.14,83.7,14.26
雲嘉南,2019,35,263,182748,1.44,29.1,13.88,50.68,63.95,189.52,198.02,114.63,80.53,15.99
雲嘉南,2019,36,280,183955,1.52,28.71,13.54,49.37,62.07,193.52,164.33,89.7,80.87,14.15
雲嘉南,2019,37,227,181946,1.25,29.03,8.42,53.95,63.46,261.12,264.84,157.39,78.75,15.6
雲嘉南,2019,38,303,189425,1.6,27.05,8.45,59.96,69.42,362.78,396.62,130.16,68.41,15.1
雲嘉南,2019,39,296,192216,1.54,27.65,13.65,74.28,86.67,262.79,392.9,166.2,75.44,20.48
雲嘉南,2019,40,275,175714,1.57,28.39,10.82,54.59,65.52,283.44,348.62,217.93,75.96,14.55
雲嘉南,2019,41,248,190407,1.3,27.7,9.78,64.96,74.88,315.12,417.29,193.84,74.17,19.73
雲嘉南,2019,42,317,189381,1.67,25.27,11.54,75.81,86.75,305.23,432.76,145.96,68.57,19.64
雲嘉南,2019,43,292,190941,1.53,25.47,14.09,86.35,99.86,282.34,396.78,177.51,73.49,20.53
雲嘉南,2019,44,306,195244,1.57,25.16,12.52,77.79,89.9,291.43,503.33,189.46,76.9,18.49
雲嘉南,2019,45,235,181895,1.29,23.32,13.22,86.77,99.56,292.46,422.72,161.09,70.48,18.94
雲嘉南,2019,46,303,188904,1.6,23.16,16.28,102.26,117.96,294.9,509.18,241.99,72.74,20.92
雲嘉南,2019,47,286,187938,1.52,22.77,18.43,88.91,106.9,201.33,361.36,138.44,76.37,15.25
雲嘉南,2019,48,308,191018,1.61,21.55,14.14,85.6,99.57,223.63,392.86,137.23,72.71,15.97
